Picked up JAVA_TOOL_OPTIONS: -Xmx2g
Opening log file:  /tmp/java.log.57051

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 2 (9.13.0.2105380) 64-bit (glnxa64)
                              October 26, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'local' profile ...
Connected to the parallel pool (number of workers: 32).
Loaded 446 seeds from grids/seeds/individual/y2023.mat
	scoring all of them using MC
	MCS total time 14.0 m + evolution total time 2.0 d = 2.0 d
	MCS runs 446 (1.0 m each) --> evolution runs 352 (4.0 h each)

seed   323 | Wombat(0,1.0 m,0.64) x  240 | MC estimate  70
seed   378 | Wombat(0,1.0 m,0.64) x  234 | MC estimate  75
seed   372 | Wombat(0,1.0 m,0.64) x   77 | MC estimate 148
seed   321 | Wombat(0,1.0 m,0.64) x   64 | MC estimate 143
seed   340 | Wombat(0,1.0 m,0.64) x  102 | MC estimate 135
seed   349 | Wombat(0,1.0 m,0.64) x  257 | MC estimate  71
seed   351 | Wombat(0,1.0 m,0.64) x  245 | MC estimate  71
seed   355 | Wombat(0,1.0 m,0.64) x  254 | MC estimate  71
seed   342 | Wombat(0,1.0 m,0.64) x    7 | MC estimate 102
seed   329 | Wombat(0,1.0 m,0.64) x   93 | MC estimate 125
seed   348 | Wombat(0,1.0 m,0.64) x  262 | MC estimate  71
seed   327 | Wombat(0,1.0 m,0.64) x  171 | MC estimate 137
seed   374 | Wombat(0,1.0 m,0.64) x   26 | MC estimate 126
seed   353 | Wombat(0,1.0 m,0.64) x  262 | MC estimate  71
seed   366 | Wombat(0,1.0 m,0.64) x  100 | MC estimate 137
seed   357 | Wombat(0,1.0 m,0.64) x  250 | MC estimate  71
seed   361 | Wombat(0,1.0 m,0.64) x  265 | MC estimate  71
seed   333 | Wombat(0,1.0 m,0.64) x   52 | MC estimate 123
seed   368 | Wombat(0,1.0 m,0.64) x   44 | MC estimate 133
seed   384 | Wombat(0,1.0 m,0.64) x  256 | MC estimate  71
seed   385 | Wombat(0,1.0 m,0.64) x  265 | MC estimate  71
seed   386 | Wombat(0,1.0 m,0.64) x  259 | MC estimate  71
seed   359 | Wombat(0,1.0 m,0.64) x  256 | MC estimate  71
seed   343 | Wombat(0,1.0 m,0.64) x   93 | MC estimate 130
seed   363 | Wombat(0,1.0 m,0.64) x  257 | MC estimate  71
seed   380 | Wombat(0,1.0 m,0.64) x   78 | MC estimate 141
seed   388 | Wombat(0,1.0 m,0.64) x  198 | MC estimate 120
seed   369 | Wombat(0,1.0 m,0.64) x  207 | MC estimate 136
seed   375 | Wombat(0,1.0 m,0.64) x  239 | MC estimate 112
seed   377 | Wombat(0,1.0 m,0.64) x   58 | MC estimate 141
seed   371 | Wombat(0,1.0 m,0.64) x    4 | MC estimate 110
seed   390 | Wombat(0,1.0 m,0.64) x    2 | MC estimate 114
seed   391 | Wombat(0,1.0 m,0.64) x   38 | MC estimate 108
seed   382 | Wombat(0,1.0 m,0.64) x  228 | MC estimate 127
seed   339 | Wombat(0,1.0 m,0.64) x  248 | MC estimate  70
seed   393 | Wombat(0,1.0 m,0.64) x  257 | MC estimate  71
seed   395 | Wombat(0,1.0 m,0.64) x  251 | MC estimate  72
seed   387 | Wombat(0,1.0 m,0.64) x  190 | MC estimate 116
seed   341 | Wombat(0,1.0 m,0.64) x  106 | MC estimate 142
seed   394 | Wombat(0,1.0 m,0.64) x  241 | MC estimate 126
seed   347 | Wombat(0,1.0 m,0.64) x  257 | MC estimate  71
seed   396 | Wombat(0,1.0 m,0.64) x   33 | MC estimate 141
seed   398 | Wombat(0,1.0 m,0.64) x  157 | MC estimate 123
seed   397 | Wombat(0,1.0 m,0.64) x  126 | MC estimate 145
seed   365 | Wombat(0,1.0 m,0.64) x  240 | MC estimate  71
seed   400 | Wombat(0,1.0 m,0.64) x  161 | MC estimate 125
seed   373 | Wombat(0,1.0 m,0.64) x   86 | MC estimate 153
seed   392 | Wombat(0,1.0 m,0.64) x  243 | MC estimate  71
seed   367 | Wombat(0,1.0 m,0.64) x    4 | MC estimate 130
seed   383 | Wombat(0,1.0 m,0.64) x  235 | MC estimate  71
seed   416 | Wombat(0,1.0 m,0.64) x  235 | MC estimate  72
seed   345 | Wombat(0,1.0 m,0.64) x  249 | MC estimate 131
seed   417 | Wombat(0,1.0 m,0.64) x  224 | MC estimate  72
seed   401 | Wombat(0,1.0 m,0.64) x  227 | MC estimate  72
seed   405 | Wombat(0,1.0 m,0.64) x  236 | MC estimate  72
seed   420 | Wombat(0,1.0 m,0.64) x  227 | MC estimate  72
seed   379 | Wombat(0,1.0 m,0.64) x  225 | MC estimate 122
seed   406 | Wombat(0,1.0 m,0.64) x  206 | MC estimate 124
seed   389 | Wombat(0,1.0 m,0.64) x   33 | MC estimate 149
seed   409 | Wombat(0,1.0 m,0.64) x  231 | MC estimate  72
seed   399 | Wombat(0,1.0 m,0.64) x   86 | MC estimate 146
seed   407 | Wombat(0,1.0 m,0.64) x  230 | MC estimate  72
seed   422 | Wombat(0,1.0 m,0.64) x  226 | MC estimate  72
seed   408 | Wombat(0,1.0 m,0.64) x  210 | MC estimate 148
seed   421 | Wombat(0,1.0 m,0.64) x  221 | MC estimate  72
seed   381 | Wombat(0,1.0 m,0.64) x  221 | MC estimate  71
seed   404 | Wombat(0,1.0 m,0.64) x  148 | MC estimate 134
seed   423 | Wombat(0,1.0 m,0.64) x  215 | MC estimate  72
seed   424 | Wombat(0,1.0 m,0.64) x  220 | MC estimate  72
seed   418 | Wombat(0,1.0 m,0.64) x  231 | MC estimate  72
seed   413 | Wombat(0,1.0 m,0.64) x  225 | MC estimate  72
seed   414 | Wombat(0,1.0 m,0.64) x  234 | MC estimate  72
seed   427 | Wombat(0,1.0 m,0.64) x  104 | MC estimate 127
seed   425 | Wombat(0,1.0 m,0.64) x   14 | MC estimate 129
seed   430 | Wombat(0,1.0 m,0.64) x   20 | MC estimate 146
seed   412 | Wombat(0,1.0 m,0.64) x  248 | MC estimate  72
seed   403 | Wombat(0,1.0 m,0.64) x  243 | MC estimate 149
seed   431 | Wombat(0,1.0 m,0.64) x   14 | MC estimate 127
seed   415 | Wombat(0,1.0 m,0.64) x  278 | MC estimate  72
seed   402 | Wombat(0,1.0 m,0.64) x  243 | MC estimate 131
seed   432 | Wombat(0,1.0 m,0.64) x   11 | MC estimate 126
seed   428 | Wombat(0,1.0 m,0.64) x   52 | MC estimate 138
seed   436 | Wombat(0,1.0 m,0.64) x   94 | MC estimate 132
seed   434 | Wombat(0,1.0 m,0.64) x    5 | MC estimate 121
seed   419 | Wombat(0,1.0 m,0.64) x  340 | MC estimate  72
seed   437 | Wombat(0,1.0 m,0.64) x    2 | MC estimate 122
seed   440 | Wombat(0,1.0 m,0.64) x  408 | MC estimate  72
seed   429 | Wombat(0,1.0 m,0.64) x    5 | MC estimate 116
seed   441 | Wombat(0,1.0 m,0.64) x    3 | MC estimate 122
seed   410 | Wombat(0,1.0 m,0.64) x  193 | MC estimate 122
seed   439 | Wombat(0,1.0 m,0.64) x  439 | MC estimate  72
seed   433 | Wombat(0,1.0 m,0.64) x   15 | MC estimate 126
seed   443 | Wombat(0,1.0 m,0.64) x    3 | MC estimate 127
seed   411 | Wombat(0,1.0 m,0.64) x  447 | MC estimate  72
seed   426 | Wombat(0,1.0 m,0.64) x   28 | MC estimate 147
seed   446 | Wombat(0,1.0 m,0.64) x    7 | MC estimate 108
seed   442 | Wombat(0,1.0 m,0.64) x   14 | MC estimate 123
seed   438 | Wombat(0,1.0 m,0.64) x   21 | MC estimate 130
seed   435 | Wombat(0,1.0 m,0.64) x   19 | MC estimate 126
seed   444 | Wombat(0,1.0 m,0.64) x   79 | MC estimate 113
seed   445 | Wombat(0,1.0 m,0.64) x    9 | MC estimate 114

Evaluated 446 seeds with MC | MC c.s. [65,167] 100.8
	selected top 352 of them for MRME | MC c.s. [69,167] 109.9
	16.3 m

seed  1 | gen    0 (0 grids scored in 0.2 s) | maps{1} | new champion: max wsl 13, nw 7, score 68
seed  2 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 8, score 69
seed  3 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 8, score 70
seed  4 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 71
seed  5 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 8, score 69
seed  6 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 6, score 71
seed  7 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed  8 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 68
seed  9 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 10 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 71
seed 11 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed 12 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 68
seed 13 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 8, score 69
seed 14 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 12, score 72
seed 15 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed 16 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 9, score 72
seed 17 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 18 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 19 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 20 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed 21 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 6, score 67
seed 22 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 68
seed 23 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 8, score 69
seed 25 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 8, score 68
seed 26 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 70
seed 27 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 66
seed 28 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 66
seed 29 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 30 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 31 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 71
seed 32 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 7, score 66
seed 24 | gen    0 (0 grids scored in 0.1 s) | maps{1} | new champion: max wsl 13, nw 6, score 70
seed 24 | gen    1 (4 grids scored in 2.3 s) | maps{1} | new champion: max wsl 13, nw 12, score 139
seed 14 | gen    1 (1 grids scored in 3.5 s) | maps{1} | new champion: max wsl 13, nw 17, score 108
seed 26 | gen    1 (5 grids scored in 5.7 s) | maps{1} | new champion: max wsl 13, nw 14, score 122
seed  8 | gen    1 (9 grids scored in 6.2 s) | maps{1} | new champion: max wsl 11, nw 13, score 134
seed  9 | gen    2 (28 grids scored in 8.3 s) | maps{1} | new champion: max wsl 13, nw 13, score 131
seed 32 | gen    1 (17 grids scored in 9.1 s) | maps{1} | new champion: max wsl 13, nw 14, score 107
seed 19 | gen    2 (46 grids scored in 13.3 s) | maps{1} | new champion: max wsl 13, nw 15, score 131
seed 25 | gen    2 (75 grids scored in 21.6 s) | maps{1} | new champion: max wsl 10, nw 15, score 136
seed 30 | gen    3 (86 grids scored in 22.9 s) | maps{1} | new champion: max wsl 13, nw 12, score 133
seed 23 | gen    1 (12 grids scored in 24.4 s) | maps{1} | new champion: max wsl 10, nw 15, score 136
seed 24 | gen    2 (52 grids scored in 26.9 s) | maps{1} | new champion: max wsl 9, nw 13, score 151
seed  9 | gen    3 (60 grids scored in 28.2 s) | maps{1} | new champion: max wsl 13, nw 13, score 138
seed 27 | gen    2 (98 grids scored in 29.8 s) | maps{1} | new champion: max wsl 10, nw 12, score 136
seed 29 | gen    3 (112 grids scored in 33.4 s) | maps{1} | new champion: max wsl 11, nw 15, score 127
seed 16 | gen    6 (1 grids scored in 39.3 s) | maps{1} | new champion: max wsl 13, nw 15, score 121
seed 14 | gen    2 (20 grids scored in 46.5 s) | maps{1} | new champion: max wsl 13, nw 17, score 131
seed 30 | gen    4 (179 grids scored in 55.6 s) | maps{1} | new champion: max wsl 13, nw 12, score 138
seed 31 | gen    4 (204 grids scored in 1.0 m) | maps{1} | new champion: max wsl 10, nw 13, score 139
seed 26 | gen    2 (63 grids scored in 1.1 m) | maps{1} | new champion: max wsl 13, nw 14, score 126
seed 19 | gen    3 (121 grids scored in 1.2 m) | maps{1} | new champion: max wsl 11, nw 15, score 141
seed  6 | gen    6 (298 grids scored in 1.2 m) | maps{1} | new champion: max wsl 12, nw 14, score 134
seed 24 | gen    3 (135 grids scored in 1.2 m) | maps{1} | new champion: max wsl 9, nw 12, score 159
seed 18 | gen    5 (304 grids scored in 1.2 m) | maps{1} | new champion: max wsl 10, nw 12, score 136
seed  8 | gen    2 (57 grids scored in 1.3 m) | maps{1} | new champion: max wsl 11, nw 13, score 140
seed  9 | gen    4 (141 grids scored in 1.3 m) | maps{1} | new champion: max wsl 10, nw 13, score 145
seed 10 | gen   13 (135 grids scored in 1.3 m) | maps{1} | new champion: max wsl 13, nw 14, score 134
seed 27 | gen    3 (200 grids scored in 1.4 m) | maps{1} | new champion: max wsl 11, nw 12, score 147
seed 14 | gen    3 (45 grids scored in 1.5 m) | maps{1} | new champion: max wsl 13, nw 16, score 136
seed  4 | gen    4 (123 grids scored in 1.6 m) | maps{1} | new champion: max wsl 10, nw 16, score 139
seed 25 | gen    3 (173 grids scored in 1.7 m) | maps{1} | new champion: max wsl 10, nw 15, score 142
seed 16 | gen    7 (29 grids scored in 1.8 m) | maps{1} | new champion: max wsl 13, nw 14, score 136
seed 30 | gen    5 (301 grids scored in 1.9 m) | maps{1} | new champion: max wsl 11, nw 13, score 139
seed  6 | gen    7 (378 grids scored in 1.9 m) | maps{1} | new champion: max wsl 12, nw 14, score 138
seed 32 | gen    2 (106 grids scored in 2.0 m) | maps{1} | new champion: max wsl 13, nw 11, score 123
seed 18 | gen    6 (399 grids scored in 2.0 m) | maps{1} | new champion: max wsl 11, nw 12, score 140
seed 13 | gen   12 (509 grids scored in 2.3 m) | maps{1} | new champion: max wsl 11, nw 15, score 133
seed 12 | gen    6 (531 grids scored in 2.3 m) | maps{1} | new champion: max wsl 10, nw 12, score 147
seed 31 | gen    5 (309 grids scored in 2.4 m) | maps{1} | new champion: max wsl 10, nw 12, score 143
seed 29 | gen    4 (222 grids scored in 2.5 m) | maps{1} | new champion: max wsl 11, nw 15, score 128
seed  1 | gen    8 (585 grids scored in 2.6 m) | maps{1} | new champion: max wsl 12, nw 15, score 131
seed  9 | gen    5 (254 grids scored in 2.7 m) | maps{1} | new champion: max wsl 10, nw 14, score 154
seed 23 | gen    2 (89 grids scored in 2.8 m) | maps{1} | new champion: max wsl 10, nw 14, score 147
seed 24 | gen    4 (254 grids scored in 2.8 m) | maps{1} | new champion: max wsl 8, nw 13, score 163
seed  2 | gen    9 (672 grids scored in 3.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 100
seed 28 | gen    5 (389 grids scored in 3.2 m) | maps{1} | new champion: max wsl 13, nw 12, score 137
seed 30 | gen    6 (427 grids scored in 3.2 m) | maps{1} | new champion: max wsl 11, nw 13, score 148
seed 14 | gen    4 (110 grids scored in 3.2 m) | maps{1} | new champion: max wsl 13, nw 16, score 138
seed 13 | gen   13 (602 grids scored in 3.3 m) | maps{1} | new champion: max wsl 11, nw 16, score 149
seed  6 | gen    8 (474 grids scored in 3.3 m) | maps{1} | new champion: max wsl 12, nw 14, score 140
seed 19 | gen    4 (247 grids scored in 3.3 m) | maps{1} | new champion: max wsl 13, nw 14, score 145
seed  1 | gen    9 (704 grids scored in 3.8 m) | maps{1} | new champion: max wsl 9, nw 15, score 145
seed 12 | gen    7 (668 grids scored in 3.8 m) | maps{1} | new champion: max wsl 9, nw 12, score 150
seed 18 | gen    7 (510 grids scored in 3.8 m) | maps{1} | new champion: max wsl 11, nw 13, score 142
seed  4 | gen    5 (226 grids scored in 3.9 m) | maps{1} | new champion: max wsl 10, nw 16, score 142
seed  2 | gen   10 (813 grids scored in 4.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 105
seed 16 | gen    8 (93 grids scored in 4.1 m) | maps{1} | new champion: max wsl 13, nw 14, score 143
seed 27 | gen    4 (360 grids scored in 4.1 m) | maps{1} | new champion: max wsl 9, nw 14, score 152
seed  8 | gen    3 (160 grids scored in 4.2 m) | maps{1} | new champion: max wsl 9, nw 13, score 154
seed 28 | gen    6 (507 grids scored in 4.2 m) | maps{1} | new champion: max wsl 10, nw 12, score 142
seed 25 | gen    4 (288 grids scored in 4.3 m) | maps{1} | new champion: max wsl 8, nw 15, score 145
seed 21 | gen   10 (1.0K grids scored in 4.5 m) | maps{1} | new champion: max wsl 13, nw 13, score 112
seed 30 | gen    7 (572 grids scored in 4.8 m) | maps{1} | new champion: max wsl 11, nw 12, score 151
seed 14 | gen    5 (188 grids scored in 4.8 m) | maps{1} | new champion: max wsl 9, nw 19, score 141
seed 11 | gen   16 (1.2K grids scored in 4.9 m) | maps{1} | new champion: max wsl 11, nw 13, score 82
seed  6 | gen    9 (576 grids scored in 4.9 m) | maps{1} | new champion: max wsl 9, nw 14, score 142
seed 24 | gen    5 (388 grids scored in 4.9 m) | maps{1} | new champion: max wsl 8, nw 14, score 164
seed 18 | gen    8 (627 grids scored in 5.2 m) | maps{1} | new champion: max wsl 10, nw 12, score 150
seed 23 | gen    3 (174 grids scored in 5.3 m) | maps{1} | new champion: max wsl 9, nw 15, score 149
seed 13 | gen   14 (721 grids scored in 5.3 m) | maps{1} | new champion: max wsl 10, nw 16, score 156
seed 11 | gen   17 (1.3K grids scored in 5.3 m) | maps{1} | new champion: max wsl 11, nw 14, score 126
seed 32 | gen    3 (255 grids scored in 5.4 m) | maps{1} | new champion: max wsl 9, nw 12, score 157
seed 21 | gen   11 (1.2K grids scored in 5.4 m) | maps{1} | new champion: max wsl 13, nw 12, score 121
seed  2 | gen   11 (979 grids scored in 5.6 m) | maps{1} | new champion: max wsl 9, nw 15, score 108
seed 29 | gen    5 (350 grids scored in 5.7 m) | maps{1} | new champion: max wsl 11, nw 15, score 134
seed  9 | gen    7 (516 grids scored in 5.8 m) | maps{1} | new champion: max wsl 10, nw 14, score 158
seed 11 | gen   18 (1.4K grids scored in 6.1 m) | maps{1} | new champion: max wsl 11, nw 15, score 134
seed 19 | gen    5 (379 grids scored in 6.2 m) | maps{1} | new champion: max wsl 10, nw 15, score 150
seed  7 | gen   15 (1.5K grids scored in 6.2 m) | maps{1} | new champion: max wsl 13, nw 14, score 126
seed  1 | gen   10 (830 grids scored in 6.3 m) | maps{1} | new champion: max wsl 9, nw 15, score 153
seed 28 | gen    7 (627 grids scored in 6.6 m) | maps{1} | new champion: max wsl 10, nw 12, score 148
seed 21 | gen   12 (1.3K grids scored in 6.7 m) | maps{1} | new champion: max wsl 12, nw 13, score 141
seed 18 | gen    9 (748 grids scored in 6.7 m) | maps{1} | new champion: max wsl 10, nw 12, score 154
seed 24 | gen    6 (516 grids scored in 6.8 m) | maps{1} | new champion: max wsl 8, nw 14, score 165
seed 30 | gen    8 (743 grids scored in 6.9 m) | maps{1} | new champion: max wsl 11, nw 14, score 153
seed 14 | gen    6 (296 grids scored in 6.9 m) | maps{1} | new champion: max wsl 9, nw 19, score 144
seed 12 | gen    8 (842 grids scored in 7.1 m) | maps{1} | new champion: max wsl 9, nw 12, score 160
seed 11 | gen   19 (1.6K grids scored in 7.3 m) | maps{1} | new champion: max wsl 11, nw 13, score 138
seed  8 | gen    4 (256 grids scored in 7.4 m) | maps{1} | new champion: max wsl 9, nw 13, score 163
seed 17 | gen   12 (1.2K grids scored in 7.4 m) | maps{1} | new champion: max wsl 13, nw 15, score 112
seed 25 | gen    5 (416 grids scored in 7.4 m) | maps{1} | new champion: max wsl 8, nw 15, score 149
seed  2 | gen   12 (1.1K grids scored in 7.5 m) | maps{1} | new champion: max wsl 13, nw 16, score 123
seed  6 | gen   10 (713 grids scored in 7.5 m) | maps{1} | new champion: max wsl 13, nw 14, score 149
seed 27 | gen    5 (536 grids scored in 7.6 m) | maps{1} | new champion: max wsl 9, nw 13, score 159
seed 16 | gen    9 (187 grids scored in 7.6 m) | maps{1} | new champion: max wsl 13, nw 14, score 146
seed 13 | gen   15 (842 grids scored in 7.7 m) | maps{1} | new champion: max wsl 10, nw 16, score 162
seed 10 | gen   15 (240 grids scored in 8.1 m) | maps{1} | new champion: max wsl 12, nw 14, score 148
seed 21 | gen   13 (1.5K grids scored in 8.2 m) | maps{1} | new champion: max wsl 12, nw 13, score 147
seed 11 | gen   20 (1.7K grids scored in 8.5 m) | maps{1} | new champion: max wsl 11, nw 13, score 140
seed 17 | gen   13 (1.4K grids scored in 8.7 m) | maps{1} | new champion: max wsl 13, nw 15, score 124
seed  1 | gen   11 (959 grids scored in 9.1 m) | maps{1} | new champion: max wsl 9, nw 15, score 160
seed 28 | gen    8 (757 grids scored in 9.1 m) | maps{1} | new champion: max wsl 10, nw 13, score 151
seed 23 | gen    4 (289 grids scored in 9.1 m) | maps{1} | new champion: max wsl 10, nw 13, score 150
seed 19 | gen    6 (511 grids scored in 9.3 m) | maps{1} | new champion: max wsl 13, nw 14, score 154
seed 14 | gen    7 (434 grids scored in 9.5 m) | maps{1} | new champion: max wsl 9, nw 17, score 145
seed  6 | gen   11 (845 grids scored in 9.7 m) | maps{1} | new champion: max wsl 13, nw 14, score 151
seed  2 | gen   13 (1.3K grids scored in 9.8 m) | maps{1} | new champion: max wsl 13, nw 16, score 125
seed 11 | gen   21 (1.8K grids scored in 9.8 m) | maps{1} | new champion: max wsl 9, nw 15, score 143
seed 12 | gen    9 (1.0K grids scored in 9.9 m) | maps{1} | new champion: max wsl 9, nw 12, score 162
seed 29 | gen    6 (514 grids scored in 10.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 140
seed 13 | gen   16 (980 grids scored in 10.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 166
seed 21 | gen   14 (1.6K grids scored in 11.0 m) | maps{1} | new champion: max wsl 9, nw 13, score 154
seed 26 | gen    4 (224 grids scored in 11.0 m) | maps{1} | new champion: max wsl 11, nw 14, score 134
seed 11 | gen   22 (2.0K grids scored in 11.1 m) | maps{1} | new champion: max wsl 9, nw 15, score 146
seed 17 | gen   14 (1.5K grids scored in 11.2 m) | maps{1} | new champion: max wsl 10, nw 14, score 136
seed 27 | gen    6 (720 grids scored in 11.2 m) | maps{1} | new champion: max wsl 9, nw 15, score 161
seed 16 | gen   10 (292 grids scored in 11.4 m) | maps{1} | new champion: max wsl 9, nw 14, score 148
seed 25 | gen    6 (559 grids scored in 11.4 m) | maps{1} | new champion: max wsl 8, nw 15, score 154
seed  1 | gen   12 (1.1K grids scored in 11.6 m) | maps{1} | new champion: max wsl 9, nw 15, score 167
seed  6 | gen   12 (974 grids scored in 11.9 m) | maps{1} | new champion: max wsl 9, nw 15, score 152
seed 14 | gen    8 (580 grids scored in 11.9 m) | maps{1} | new champion: max wsl 9, nw 18, score 147
seed  7 | gen   17 (1.8K grids scored in 12.0 m) | maps{1} | new champion: max wsl 12, nw 13, score 134
seed 28 | gen    9 (897 grids scored in 12.1 m) | maps{1} | new champion: max wsl 10, nw 13, score 154
seed 22 | gen   23 (2.7K grids scored in 12.4 m) | maps{1} | new champion: max wsl 12, nw 12, score 143
seed 11 | gen   23 (2.1K grids scored in 12.5 m) | maps{1} | new champion: max wsl 9, nw 15, score 150
seed 15 | gen   30 (3.0K grids scored in 12.6 m) | maps{1} | new champion: max wsl 10, nw 14, score 150
seed 13 | gen   17 (1.1K grids scored in 12.6 m) | maps{1} | new champion: max wsl 9, nw 15, score 167
seed 12 | gen   10 (1.2K grids scored in 12.7 m) | maps{1} | new champion: max wsl 9, nw 12, score 165
seed  2 | gen   14 (1.5K grids scored in 13.3 m) | maps{1} | new champion: max wsl 10, nw 15, score 141
seed 24 | gen    8 (812 grids scored in 13.3 m) | maps{1} | new champion: max wsl 8, nw 14, score 169
seed 21 | gen   15 (1.8K grids scored in 13.3 m) | maps{1} | new champion: max wsl 9, nw 14, score 158
seed 26 | gen    5 (316 grids scored in 13.4 m) | maps{1} | new champion: max wsl 13, nw 14, score 139
seed 15 | gen   31 (3.2K grids scored in 13.4 m) | maps{1} | new champion: max wsl 10, nw 13, score 152
seed 30 | gen   10 (1.1K grids scored in 13.5 m) | maps{1} | new champion: max wsl 11, nw 14, score 159
seed 17 | gen   15 (1.7K grids scored in 13.5 m) | maps{1} | new champion: max wsl 10, nw 14, score 139
seed  7 | gen   18 (1.9K grids scored in 13.7 m) | maps{1} | new champion: max wsl 12, nw 13, score 135
seed  6 | gen   13 (1.1K grids scored in 13.9 m) | maps{1} | new champion: max wsl 9, nw 15, score 153
seed 22 | gen   24 (2.9K grids scored in 14.2 m) | maps{1} | new champion: max wsl 13, nw 14, score 148
seed 14 | gen    9 (731 grids scored in 14.4 m) | maps{1} | new champion: max wsl 9, nw 20, score 148
seed 28 | gen   10 (1.0K grids scored in 14.5 m) | maps{1} | new champion: max wsl 10, nw 11, score 157
seed 29 | gen    7 (670 grids scored in 14.6 m) | maps{1} | new champion: max wsl 10, nw 13, score 151
seed 27 | gen    7 (905 grids scored in 14.7 m) | maps{1} | new champion: max wsl 10, nw 15, score 163
seed  1 | gen   13 (1.2K grids scored in 14.9 m) | maps{1} | new champion: max wsl 9, nw 15, score 169
seed 15 | gen   32 (3.3K grids scored in 15.0 m) | maps{1} | new champion: max wsl 10, nw 13, score 156
seed 16 | gen   11 (405 grids scored in 15.1 m) | maps{1} | new champion: max wsl 9, nw 14, score 150
seed  7 | gen   19 (2.0K grids scored in 15.2 m) | maps{1} | new champion: max wsl 11, nw 14, score 146
seed 25 | gen    7 (705 grids scored in 15.3 m) | maps{1} | new champion: max wsl 8, nw 15, score 156
seed  6 | gen   14 (1.3K grids scored in 15.9 m) | maps{1} | new champion: max wsl 9, nw 14, score 156
seed 30 | gen   11 (1.2K grids scored in 16.1 m) | maps{1} | new champion: max wsl 11, nw 15, score 163
seed 26 | gen    6 (429 grids scored in 16.1 m) | maps{1} | new champion: max wsl 13, nw 14, score 145
seed  2 | gen   15 (1.6K grids scored in 16.2 m) | maps{1} | new champion: max wsl 10, nw 15, score 150
seed 12 | gen   11 (1.4K grids scored in 16.2 m) | maps{1} | new champion: max wsl 9, nw 14, score 167
seed 21 | gen   16 (2.0K grids scored in 16.3 m) | maps{1} | new champion: max wsl 10, nw 14, score 160
